2020-03-10 05:56:49,767 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getVersionMayorRequest
2020-03-10 05:56:49,768 | zeep.wsdl.wsdl - DEBUG - Adding message: {http://DefaultNamespace}getTokenRequest
2020-03-10 05:56:49,779 | zeep.wsdl.wsdl - DEBUG - Adding port: {http://DefaultNamespace}GetTokenFromSeed
2020-03-10 05:56:49,782 | zeep.wsdl.wsdl - DEBUG - Adding binding: {http://DefaultNamespace}GetTokenFromSeedSoapBinding
2020-03-10 05:56:49,783 | zeep.wsdl.wsdl - DEBUG - Adding service: GetTokenFromSeedService
2020-03-10 05:56:49,784 | root - INFO - get_token:: Getting token
2020-03-10 05:56:49,796 | root - INFO - sii_plugin::egress::getToken behavior.
2020-03-10 05:56:49,796 | zeep.transports - DEBUG - HTTP Post to https://maullin.sii.cl/DTEWS/GetTokenFromSeed.jws:
<?xml version='1.0' encoding='utf-8'?>
<soap-env:Envelope xmlns:soap-env="http://schemas.xmlsoap.org/soap/envelope/">
  <soap-env:Body>
    <ns0:getToken xmlns:ns0="http://DefaultNamespace">
      <pszXml>&lt;getToken&gt;&lt;Signature xmlns="http://www.w3.org/2000/09/xmldsig#"&gt;
 &lt;SignedInfo&gt;
	&lt;CanonicalizationMethod Algorithm="http://www.w3.org/TR/2001/REC-xml-c14n-20010315"/&gt;
	&lt;SignatureMethod Algorithm="http://www.w3.org/2000/09/xmldsig#rsa-sha1"/&gt;
	&lt;Reference URI=""&gt;
	 &lt;Transforms&gt;
		&lt;Transform Algorithm="http://www.w3.org/2000/09/xmldsig#enveloped-signature"/&gt;
	 &lt;/Transforms&gt;
	 &lt;DigestMethod Algorithm="http://www.w3.org/2000/09/xmldsig#sha1"/&gt;
	 &lt;DigestValue&gt;3gSttm2gqB0Opf1SOXDO9pgY61Y=&lt;/DigestValue&gt;
	&lt;/Reference&gt;
 &lt;/SignedInfo&gt;
 &lt;SignatureValue&gt;iAnkPI8PzwtFhEBkodJfKeEqrXkABQqEDDnVVgkpLPOm7G7koQPko9KOlYXUPKZ/
5Ys5Te8km2ORbTRugg/9jxa7Ch64Idf0eQkgGOR3nvDZ2TGlHKyfoGFWP3qhsIyN
gcXejKXY242ZbsBBUYHT1TfOHOqekQgTqqEzEsjlAh8=&lt;/SignatureValue&gt;
 &lt;KeyInfo&gt;
	&lt;X509Data&gt;
	 &lt;X509Certificate&gt;MIICUDCCAfqgAwIBAwICASwwDQYJKoZIhvcNAQEEBQAwga8xCzAJBgNVBAYTAkNM
MQswCQYDVQQIEwJDUzELMAkGA1UEBxMCQ3MxJzAlBgNVBAoTHlNlcnZpY2lvIGRl
IEltcHVlc3RvcyBJbnRlcm5vczEZMBcGA1UECxMQT2ZpY2luYSBJbnRlcm5ldDEn
MCUGA1UEAxMeU2VydmljaW8gZGUgSW1wdWVzdG9zIEludGVybm9zMRkwFwYJKoZI
hvcNAQkBFgpzaWlAc2lpLmNsMB4XDTAzMDQyOTE5MDUzOVoXDTA0MDQyMzE5MDUz
OVowga8xCzAJBgNVBAYTAkNMMQswCQYDVQQIEwJDUzELMAkGA1UEBxMCQ3MxJzAl
BgNVBAoTHlNlcnZpY2lvIGRlIEltcHVlc3RvcyBJbnRlcm5vczEZMBcGA1UECxMQ
T2ZpY2luYSBJbnRlcm5ldDEnMCUGA1UEAxMeU2VydmljaW8gZGUgSW1wdWVzdG9z
IEludGVybm9zMRkwFwYJKoZIhvcNAQkBFgpzaWlAc2lpLmNsMFwwDQYJKoZIhvcN
